,clusters,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
622,5,0.9377146607710931,0.0449371958085374,3.0209879535151194e-05,1.5104939767575597e-05,1.5104939767575597e-05,0.2887007137776724,0.0004833580725624191,0.16086760852468013,0.00042293831349211674,0.0971851824645814,1.5104939767575597e-05
623,5,0.9557886549889694,0.0,2.728782040269768e-05,5.457564080539536e-06,5.457564080539536e-06,0.29195239048846244,8.186346120809304e-05,0.0,0.0,0.03509759460194976,5.457564080539536e-06
624,5,0.9746432748020138,0.0,1.3317782601593989e-05,2.663556520318798e-06,2.663556520318798e-06,0.22307818568973994,6.126179996733235e-05,0.003657063102397709,1.8644895642231583e-05,0.01712400486912955,2.663556520318798e-06
625,5,0.9714239325815576,0.0,2.7611128670115426e-05,9.203709556705141e-06,9.203709556705141e-06,0.2298442387595975,0.00023929644847433369,0.004601854778352571,9.203709556705141e-06,0.05904179680626348,0.0
626,5,0.9745540350508147,0.0,4.323984478521695e-05,1.4413281595072317e-05,1.4413281595072317e-05,0.20420737363898459,0.00018737266073594013,0.0,0.0,0.09243237486919877,0.0
627,3,0.7660369281734766,0.0,9.131989368462497e-05,2.2829973421156243e-05,2.2829973421156243e-05,0.6257695714738927,0.0003652795747384999,0.007990490697404685,2.2829973421156243e-05,0.14675106915119232,2.2829973421156243e-05
628,2,0.9989460160885948,0.0,6.125384105569525e-06,6.125384105569525e-06,6.125384105569525e-06,0.02342959420380343,5.512845695012572e-05,0.002756422847506286,2.45015364222781e-05,0.039373969030600905,0.0
629,2,0.9993541253996586,0.0,5.344261168500667e-06,1.3360652921251668e-06,1.3360652921251668e-06,0.03489401723443298,2.0040979381877502e-05,6.680326460625834e-05,1.3360652921251668e-06,0.008586891632488448,1.3360652921251668e-06
630,5,0.9380162232172354,0.0013288205344923372,1.1299494340921235e-05,2.259898868184247e-06,2.259898868184247e-06,0.3461780883250675,9.265585359555413e-05,0.008592135496836507,4.519797736368494e-05,0.014515330430347419,2.259898868184247e-06
631,7,0.9157135991327473,0.0,5.0561183763058216e-05,5.0561183763058216e-05,5.0561183763058216e-05,0.23384547490414423,0.0013145907778395135,0.0,0.0,0.3267769306606452,0.0
632,2,0.9883094320981654,0.0,2.379977440875994e-05,2.379977440875994e-05,2.379977440875994e-05,0.0,0.0,0.0,0.0,0.1524613548625162,0.0
633,2,0.9760803528477361,0.0,2.5672137840870466e-05,2.5672137840870466e-05,2.5672137840870466e-05,0.14217229936274065,0.00023104924056783422,0.0,0.0,0.16448138714645708,0.0
634,7,0.9391650759434442,0.0,5.3666575768196816e-05,5.3666575768196816e-05,5.3666575768196816e-05,0.0,0.0,0.0,0.0,0.34346608491645964,0.0
635,4,0.6781106694879631,0.0,0.00011481724847408788,0.00011481724847408788,0.00011481724847408788,0.032148829572744606,0.00011481724847408788,0.0,0.0,0.734256303991792,0.0
636,2,0.9904253438242884,0.0,2.8244202980744825e-05,1.4122101490372412e-05,1.4122101490372412e-05,0.10444706262279435,0.0002259536238459586,0.0,0.0,0.09026847272646045,0.0
637,1,0.9172141507024758,0.0,2.8653987838252914e-05,2.8653987838252914e-05,2.8653987838252914e-05,0.35287386022808465,0.00017192392702951748,0.018625092094864393,5.730797567650583e-05,0.18398725590942197,2.8653987838252914e-05
638,5,0.9605219213309699,0.0,3.48836724652613e-05,1.1627890821753766e-05,1.1627890821753766e-05,0.26801125555060257,0.00017441836232630649,0.0,0.0,0.07461617540319392,0.0
639,3,0.7694022070891969,0.0,4.9776942944245126e-05,9.955388588849024e-06,9.955388588849024e-06,0.6355619629007107,0.0003185724348431688,0.0,0.0,0.0638837285746442,9.955388588849024e-06
640,7,0.921223523697273,0.0,6.0531146836012425e-05,6.0531146836012425e-05,6.0531146836012425e-05,0.0,0.0,0.0,0.0,0.38903368071505184,6.0531146836012425e-05
641,5,0.9662159802181322,0.0,3.520617902378007e-05,1.7603089511890034e-05,1.7603089511890034e-05,0.23148062708135397,7.041235804756014e-05,0.0,0.0,0.11332869027754805,0.0
642,4,0.8114778531499909,0.0,9.10749554601561e-05,9.10749554601561e-05,9.10749554601561e-05,0.013661243319023415,9.10749554601561e-05,0.013661243319023415,9.10749554601561e-05,0.5840636893659811,0.0
643,2,0.9917943983322225,0.0,1.987922467643909e-05,1.987922467643909e-05,1.987922467643909e-05,0.009939612338219543,1.987922467643909e-05,0.009939612338219543,1.987922467643909e-05,0.12706800413179864,0.0
644,4,0.8544360978910623,0.0,8.149905550277207e-05,8.149905550277207e-05,8.149905550277207e-05,0.0,0.0,0.0,0.0,0.5195564788301719,0.0
645,7,0.9258664090651567,0.0,5.974873574245978e-05,5.974873574245978e-05,5.974873574245978e-05,0.0,0.0,0.0,0.0,0.37785100483531564,0.0
646,7,0.9373164416640692,0.0,5.607972009477499e-05,5.607972009477499e-05,5.607972009477499e-05,0.0,0.0,0.0,0.0,0.3484793806689318,0.0
647,1,0.8449919864651155,0.0,9.81217712171607e-05,3.27072570723869e-05,3.27072570723869e-05,0.49561306641787867,0.0004906088560858035,0.0,0.0,0.20088797293860033,3.27072570723869e-05
648,0,0.4962488061276793,0.0,0.00014231396791731553,0.00014231396791731553,0.00014231396791731553,0.10104291722129403,0.00014231396791731553,0.0,0.0,0.8622803316110149,0.0
649,2,0.999232834201117,0.0,2.8788370773535765e-06,2.8788370773535765e-06,2.8788370773535765e-06,0.03454604492824292,1.727302246412146e-05,0.0,0.0,0.018447587991681717,2.8788370773535765e-06
650,2,0.9935860152149188,0.007638460857405572,1.9112078875910522e-05,6.37069295863684e-06,6.37069295863684e-06,0.10518014074709424,0.00010193108733818944,0.000318534647931842,6.37069295863684e-06,0.0408106590930276,6.37069295863684e-06
651,2,0.9979144320693432,0.0,6.214747478198834e-06,6.214747478198834e-06,6.214747478198834e-06,0.050730983664537085,0.00011186545460757901,0.003107373739099417,6.214747478198834e-06,0.039793028102907135,6.214747478198834e-06
652,2,0.9993735548270036,0.010053293341771949,3.8875844322397325e-06,3.8875844322397325e-06,3.8875844322397325e-06,0.022936748150214424,1.555033772895893e-05,0.001555033772895893,3.8875844322397325e-06,0.024958292054979084,3.8875844322397325e-06
653,3,0.7833850690512542,0.0,6.472919388979584e-05,1.618229847244896e-05,1.618229847244896e-05,0.6128074608531697,0.0002589167755591834,0.00809114923622448,1.618229847244896e-05,0.10348579873131111,1.618229847244896e-05
654,7,0.9727815594938176,0.0,2.9239879752737313e-05,2.9239879752737313e-05,2.9239879752737313e-05,0.13669643784404695,0.0002923987975273731,0.005847975950547463,2.9239879752737313e-05,0.18701827089850784,0.0
655,7,0.9704667281587301,0.0,3.77834038605696e-05,3.77834038605696e-05,3.77834038605696e-05,0.006989929714205376,0.00011335021158170881,0.0,0.0,0.2411336834381552,0.0
656,2,0.9877950534991201,0.0,1.956029808909149e-05,1.956029808909149e-05,1.956029808909149e-05,0.09320482039452094,0.0002738441732472808,0.0,0.0,0.12479470180840369,0.0
657,5,0.9719522807483265,0.0,2.991051886676015e-05,9.970172955586716e-06,9.970172955586716e-06,0.22639271730250754,0.00014955259433380074,0.0,0.0,0.06367949466733236,0.0
658,2,0.9991078730769067,0.0,3.0888238480824668e-06,3.0888238480824668e-06,3.0888238480824668e-06,0.0370658861769896,2.4710590784659734e-05,0.0046332357721237,9.2664715442474e-06,0.019700518503069975,3.0888238480824668e-06
659,3,0.6882968844661704,0.0,5.8226620799100787e-05,5.8226620799100787e-05,5.8226620799100787e-05,0.6228501626879811,0.0005822662079910079,0.0,0.0,0.3718934270438567,5.8226620799100787e-05
660,3,0.7704614462611823,0.0,8.320542630861333e-05,2.0801356577153332e-05,2.0801356577153332e-05,0.6235414647567483,0.00037442441838876,0.0,0.0,0.1326086481793525,0.0
661,7,0.9755624205277368,0.0,3.446486329851398e-05,3.446486329851398e-05,3.446486329851398e-05,0.008030313148553759,0.00010339458989554195,0.0,0.0,0.2195756440748326,0.0
662,3,0.6488436407299517,0.0,2.961890774978781e-05,5.923781549957562e-06,5.923781549957562e-06,0.7585283799089659,0.0003139604221477508,0.047028901725113086,0.0001540183202988966,0.037746336036329584,5.923781549957562e-06
663,5,0.9765921423481143,0.0,3.185439827608175e-05,1.0618132758693918e-05,1.0618132758693918e-05,0.20411236602037316,0.00019112638965649052,0.005309066379346959,1.0618132758693918e-05,0.06765874193839765,1.0618132758693918e-05
664,1,0.9155281723333814,0.0,5.563576089411795e-05,1.3908940223529487e-05,1.3908940223529487e-05,0.39234338582531975,0.00026426986424706023,0.004172682067058846,4.172682067058846e-05,0.08864167604455342,1.3908940223529487e-05
665,2,0.988675505452795,0.0,2.829529989657316e-05,9.431766632191054e-06,9.431766632191054e-06,0.13753402103060994,0.00014147649948286582,0.0,0.0,0.06004262638052825,0.0
666,7,0.9180798037863236,0.0,5.716205739283504e-05,5.716205739283504e-05,5.716205739283504e-05,0.15719565783029638,0.0006287826313211855,0.0,0.0,0.3638936573627879,0.0
667,2,0.9885335095814043,0.0,3.5792440197020266e-05,1.7896220098510133e-05,1.7896220098510133e-05,0.09927033288643572,0.00025054708137914187,0.0,0.0,0.11378416738632743,0.0
668,4,0.7913606187544064,0.0,7.543233426312139e-05,7.543233426312139e-05,7.543233426312139e-05,0.379047479672185,0.0008297556768943352,0.011314850139468209,7.543233426312139e-05,0.4795233489106627,0.0
669,5,0.984226121560764,0.0,2.0469103155152267e-05,5.117275788788067e-06,5.117275788788067e-06,0.17373151302935486,0.00010746279156454939,0.007420049893742696,2.0469103155152267e-05,0.03257657767142483,5.117275788788067e-06
670,3,0.6725738350653405,0.0,5.9126070641554295e-05,1.4781517660388574e-05,1.4781517660388574e-05,0.733991040944255,0.00025128580022660575,0.00467095958068279,1.4781517660388574e-05,0.09423217508497717,1.4781517660388574e-05
671,7,0.946660438777603,0.0,5.072935205924672e-05,5.072935205924672e-05,5.072935205924672e-05,0.0,0.0,0.0,0.0,0.32223284428033516,0.0
672,5,0.9489219272550908,0.0,4.2330460242453973e-05,1.0582615060613493e-05,1.0582615060613493e-05,0.30827157671567107,0.00014815661084858892,0.0,0.0,0.06719960563489569,0.0
673,5,0.980279631927974,0.0,1.8382426011738406e-05,1.8382426011738406e-05,1.8382426011738406e-05,0.1590079850015372,0.00011029455607043044,0.011948576907629963,3.676485202347681e-05,0.11672840517453888,1.8382426011738406e-05
674,5,0.94926640347736,0.0,2.8518702552214088e-05,7.129675638053522e-06,7.129675638053522e-06,0.31116043387156983,9.98154589327493e-05,0.00035648378190267606,7.129675638053522e-06,0.04552297894897173,0.0
675,3,0.673799341825198,0.0,9.077591276610354e-05,3.0258637588701183e-05,3.0258637588701183e-05,0.7135591916167513,0.0004538795638305177,0.006051727517740236,3.0258637588701183e-05,0.19180950367477678,3.0258637588701183e-05
676,7,0.9593840493160319,0.12608263037027231,3.6126828186324444e-05,3.6126828186324444e-05,3.6126828186324444e-05,0.10278082619009304,0.0005057755946085422,0.026011316294153597,0.00014450731274529778,0.22900796387311065,3.6126828186324444e-05
677,6,0.40892440862424595,0.0,0.00012777556774010393,4.259185591336798e-05,4.259185591336798e-05,0.8717275149789024,0.0006814696946138877,0.0,0.0,0.26994718277892626,4.259185591336798e-05
678,2,0.9988087209460033,0.0,1.0680123619597912e-05,3.5600412065326376e-06,3.5600412065326376e-06,0.043268740824197675,4.6280535684924286e-05,0.0,0.0,0.022559981125797324,0.0
679,2,0.9988220819363728,0.0,6.829646093870499e-06,6.829646093870499e-06,6.829646093870499e-06,0.019805973672224447,2.7318584375481997e-05,0.0095615045314187,2.0488938281611496e-05,0.04325214871248187,0.0
680,4,0.8281452004790986,0.0,8.732945275536207e-05,8.732945275536207e-05,8.732945275536207e-05,0.08732945275536208,8.732945275536207e-05,0.0,0.0,0.5536687304689956,0.0
681,2,0.9966125641116667,0.04227246822633167,8.369128534217318e-06,8.369128534217318e-06,8.369128534217318e-06,0.03540141369973925,0.0001422751850816944,0.030128862723182343,0.00011716779947904244,0.05306027490693779,8.369128534217318e-06
682,2,0.9950645714950899,0.0,1.2857737247482543e-05,4.2859124158275145e-06,4.2859124158275145e-06,0.09539583855148881,0.00012857737247482542,0.002785843070287884,8.571824831655029e-06,0.02717268471634644,4.2859124158275145e-06
683,2,0.9916974081162362,0.004679386443968979,1.0726387264112273e-05,2.6815968160280683e-06,2.6815968160280683e-06,0.12587951773798958,9.385588856098239e-05,0.019484482465259946,4.5587145872477166e-05,0.017001323813617953,2.6815968160280683e-06
684,5,0.973472148776074,0.0,2.6041896920255582e-05,2.6041896920255582e-05,2.6041896920255582e-05,0.15862119414127676,0.0004166703507240893,0.0,0.0,0.16489729129905836,0.0
685,1,0.8814837325731919,0.0,2.539669512954115e-05,5.07933902590823e-06,5.07933902590823e-06,0.4711188533310401,0.00012698347564770574,0.0,0.0,0.03214713669497318,5.07933902590823e-06
686,7,0.9800041851615697,0.0,3.1399320276875776e-05,3.1399320276875776e-05,3.1399320276875776e-05,0.008791809677525216,0.0001255972811075031,0.0031399320276875773,3.1399320276875776e-05,0.19875769735262364,0.0
687,6,0.4730068732628258,0.0,4.9498417042991395e-05,9.89968340859828e-06,9.89968340859828e-06,0.878824595231495,0.00019799366817196558,0.00247492085214957,1.979936681719656e-05,0.0626550962930185,9.89968340859828e-06
688,5,0.9574357693358111,0.0,3.6139197876262075e-05,1.2046399292087358e-05,1.2046399292087358e-05,0.2790789323997878,0.00015660319079713564,0.0,0.0,0.07369987086899045,0.0
689,1,0.9088572828828428,0.0,4.4356138744892284e-05,1.1089034686223071e-05,1.1089034686223071e-05,0.4110926938876617,0.00024395876309690756,0.007762324280356149,7.762324280356149e-05,0.07014923342504714,0.0
690,7,0.9461849946934417,0.0,4.692912383163584e-05,4.692912383163584e-05,4.692912383163584e-05,0.12905509053699857,0.0007039368574745376,0.0,0.0,0.296779779111265,0.0
691,5,0.9641420007075718,0.0,3.649184828998313e-05,9.122962072495783e-06,9.122962072495783e-06,0.2589644013898653,0.0001550903552324283,0.0,0.0,0.05803116174314568,0.0
692,2,0.9913315411172678,0.0,1.692219063304302e-05,4.230547658260755e-06,4.230547658260755e-06,0.12863403209707652,0.00011845533443130114,0.0006345821487391132,8.46109531652151e-06,0.02673283065254971,4.230547658260755e-06
693,2,0.9981646161013926,0.0,6.460696035556399e-06,2.1535653451854663e-06,2.1535653451854663e-06,0.058986154804629924,3.6610610868152927e-05,0.0016151740088890998,2.1535653451854663e-06,0.013616993677607703,2.1535653451854663e-06
694,1,0.8818240073458258,0.0,5.0872505327438893e-05,5.0872505327438893e-05,5.0872505327438893e-05,0.345068203636018,0.00137355764384085,0.0025436252663719448,5.0872505327438893e-05,0.32141248865875893,0.0
695,2,0.9902295025286926,0.0,1.7099751377656193e-05,1.7099751377656193e-05,1.7099751377656193e-05,0.0880637195949294,6.839900551062477e-05,0.0,0.0,0.10812172796092012,0.0
696,7,0.9433681395757084,0.0,5.255825614662145e-05,5.255825614662145e-05,5.255825614662145e-05,0.0,0.0,0.0,0.0,0.3317477127974746,0.0
697,2,0.9981426516751059,0.0,3.770296544231783e-06,1.8851482721158914e-06,1.8851482721158914e-06,0.05961592895739295,5.278415161924496e-05,0.00395504107489914,9.425741360579458e-06,0.011897170745323392,1.8851482721158914e-06
698,2,0.9961391305878037,0.0,1.3923642153499346e-05,1.3923642153499346e-05,1.3923642153499346e-05,0.0,0.0,0.0,0.0,0.08778856377781337,0.0
699,2,0.9899029714979067,0.0,2.6539665178634997e-05,8.846555059544998e-06,8.846555059544998e-06,0.13029206291697873,0.00012385177083363,0.0,0.0,0.05582176242572894,0.0
700,2,0.9947924860859592,0.0,1.6149753012856897e-05,1.6149753012856897e-05,1.6149753012856897e-05,0.0,0.0,0.0,0.0,0.10192109126413988,0.0
701,2,0.9942725943743301,0.0,9.517416398438098e-06,2.3793540996095246e-06,2.3793540996095246e-06,0.10581463551783478,4.282837379297144e-05,0.0,0.0,0.015008965660336882,0.0
702,5,0.9803356390015936,0.0,1.4379736192868825e-05,2.875947238573765e-06,2.875947238573765e-06,0.19582324747448768,0.0001236657312586719,0.01632387652614469,7.765057544149166e-05,0.01813284733920759,2.875947238573765e-06
703,2,0.9819991782029827,0.0,2.996275029605732e-05,2.996275029605732e-05,2.996275029605732e-05,0.0,0.0,0.0,0.0,0.18888517786634537,2.996275029605732e-05
704,1,0.9191061105453432,0.004218860126211591,1.891865527449144e-05,3.7837310548982883e-06,3.7837310548982883e-06,0.3932620871908536,6.810715898816919e-05,0.001891865527449144,3.7837310548982883e-06,0.023822370721639622,3.7837310548982883e-06
705,5,0.9488810044179228,0.0,2.753512342064299e-05,6.883780855160747e-06,6.883780855160747e-06,0.31263379131798047,0.00016521074052385792,0.0017209452137901867,6.883780855160747e-06,0.043381586949223026,6.883780855160747e-06
706,5,0.9598462521049825,0.0,3.14394448773332e-05,3.14394448773332e-05,3.14394448773332e-05,0.17574649686429258,0.0003772733385279984,0.09274636238813294,0.0002829550038959988,0.1980056238374445,3.14394448773332e-05
707,7,0.9799465047084241,0.0,3.163873388785149e-05,3.163873388785149e-05,3.163873388785149e-05,0.0,0.0,0.0,0.0,0.19926074602568866,0.0
708,2,0.9991207526020132,0.0,4.184816491805256e-06,4.184816491805256e-06,4.184816491805256e-06,0.0298544808525387,5.858743088527359e-05,0.013115214885317673,5.021779790166307e-05,0.0263517894488977,4.184816491805256e-06
709,7,0.9341144428751164,0.0,5.559212300631532e-05,5.559212300631532e-05,5.559212300631532e-05,0.07154706230912782,0.0003335527380378919,0.0,0.0,0.34973004583272965,0.0
710,7,0.9633288401456626,0.033129383115441204,4.0900472982026176e-05,4.0900472982026176e-05,4.0900472982026176e-05,0.06490905062247554,0.0001636018919281047,0.01991853034224675,8.180094596405235e-05,0.2574684774218548,4.0900472982026176e-05
711,3,0.7563667951741327,0.0,6.281985799083347e-05,1.570496449770837e-05,1.570496449770837e-05,0.6466362082286443,0.00037691914794500084,0.0,0.0,0.09884704654857647,1.570496449770837e-05
712,7,0.9601630120987239,0.0,4.4419088272516835e-05,4.4419088272516835e-05,4.4419088272516835e-05,0.0,0.0,0.0,0.0,0.2794404843224034,0.0
713,3,0.6489681773457714,0.0,9.897333801216584e-05,4.948666900608292e-05,4.948666900608292e-05,0.6942484794863373,0.0006433266970790779,0.0,0.0,0.3112216613792555,4.948666900608292e-05
714,5,0.9419236197848275,0.0,3.216952253363482e-05,8.042380633408705e-06,8.042380633408705e-06,0.3319733877858445,0.00013672047076794799,0.004021190316704352,8.042380633408705e-06,0.050570489422873934,0.0
715,5,0.943526376421361,0.0,5.34202564641154e-05,1.7806752154705132e-05,1.7806752154705132e-05,0.31179623022888686,0.000267101282320577,0.0,0.0,0.11198666430094059,0.0
716,5,0.9797982394878768,0.0,2.609733218324837e-05,6.524333045812093e-06,6.524333045812093e-06,0.19572346704131696,0.00011091366177880558,0.0026097332183248373,6.524333045812093e-06,0.04099890885988319,0.0
717,3,0.6283128260698674,0.0,9.919684655349974e-05,3.3065615517833245e-05,3.3065615517833245e-05,0.7497628318668689,0.0006943779258744982,0.0,0.0,0.20755286860543928,3.3065615517833245e-05
718,3,0.5291801559917186,0.0,4.339249507935242e-05,8.678499015870484e-06,8.678499015870484e-06,0.8445741672264838,0.000269033469491985,0.060749493111093386,0.00012149898622218678,0.05451833081769838,8.678499015870484e-06
719,2,0.9921715115436592,0.0,1.9579112215957755e-05,1.9579112215957755e-05,1.9579112215957755e-05,0.02153702343755353,3.915822443191551e-05,0.0019579112215957757,1.9579112215957755e-05,0.12299598294064662,0.0
720,2,0.9919826639770825,0.0,3.0305277975654002e-05,1.5152638987827001e-05,1.5152638987827001e-05,0.08315768276519458,0.00019698430684175102,0.0,0.0,0.09515857284355357,0.0
721,5,0.9433418272318593,0.0,4.4026532073671094e-05,1.4675510691223699e-05,1.4675510691223699e-05,0.31876676772407,0.0002641591924420266,0.0,0.0,0.09216220714088483,1.4675510691223699e-05
722,7,0.887264973599637,0.0,6.109378045855795e-05,6.109378045855795e-05,6.109378045855795e-05,0.25641059658456766,0.0002443751218342318,0.0,0.0,0.38342456615790965,6.109378045855795e-05
723,2,0.9984531081820599,0.0,7.790879196156215e-06,2.5969597320520713e-06,2.5969597320520713e-06,0.0531545717956418,4.155135571283314e-05,0.0,0.0,0.016308907117287007,2.5969597320520713e-06
724,4,0.8249236317511588,0.0,9.00866694060455e-05,9.00866694060455e-05,9.00866694060455e-05,0.006756500205453413,0.000180173338812091,0.0,0.0,0.5652037638535296,0.0
725,1,0.8926470112608342,0.004307393217125233,2.9381945546556846e-05,5.876389109311369e-06,5.876389109311369e-06,0.44919118351576104,0.00014690972773278422,0.0055825696538458,4.701111287449095e-05,0.03686258888271022,5.876389109311369e-06
726,6,0.26912904559747985,0.0,7.811596998693269e-05,1.9528992496733172e-05,1.9528992496733172e-05,0.9552411389852065,0.0003710508574379303,0.009764496248366587,1.9528992496733172e-05,0.12242725396202027,1.9528992496733172e-05
727,1,0.9040873618402223,0.0,6.685882824760685e-05,2.2286276082535617e-05,2.2286276082535617e-05,0.40387189516771044,0.00035658041732056987,0.0,0.0,0.13969037848533325,0.0
728,5,0.9572875022379562,0.0,6.664800433311368e-05,2.221600144437123e-05,2.221600144437123e-05,0.2535067924817201,0.00022216001444371229,0.0,0.0,0.13904995304031953,0.0
729,0,0.28157821688991974,0.0,0.00015017504900795718,0.00015017504900795718,0.00015017504900795718,0.18771881125994647,0.00045052514702387155,0.0,0.0,0.9409968570838597,0.0
730,5,0.9497065072397608,0.0,3.001719433415545e-05,7.504298583538863e-06,7.504298583538863e-06,0.3095748294667287,0.0001425816730872384,0.0,0.0,0.04712699510462406,7.504298583538863e-06
731,6,0.3374774404826021,0.0,8.195178253584316e-05,2.048794563396079e-05,2.048794563396079e-05,0.9325498214209932,0.00024585534760752947,0.0,0.0,0.12829551555986246,2.048794563396079e-05
732,7,0.9592652974862647,0.0,4.509944981129594e-05,4.509944981129594e-05,4.509944981129594e-05,0.014341625039992109,0.0004509944981129594,0.0,0.0,0.2821421580194674,0.0
733,2,0.9826375402059856,0.0,2.941147980263351e-05,2.941147980263351e-05,2.941147980263351e-05,0.02405859047855421,0.0003529377576316021,0.0,0.0,0.1839688061654726,0.0
734,7,0.9275797669953378,0.0,5.889395346002145e-05,5.889395346002145e-05,5.889395346002145e-05,0.06272206043492284,0.00017668186038006435,0.0,0.0,0.36832278493897413,5.889395346002145e-05
735,2,0.9941100399238123,0.0,1.8996035731597235e-05,9.498017865798618e-06,9.498017865798618e-06,0.0906775765647794,0.0001139762143895834,0.0,0.0,0.05935311364337556,0.0
736,1,0.8139132953715446,0.0,4.716424032981078e-05,9.432848065962156e-06,9.432848065962156e-06,0.5779883323937651,0.00013205987292347018,0.0,0.0,0.058945867564197514,9.432848065962156e-06
737,2,0.9878636705340021,0.0,2.3539058558724763e-05,2.3539058558724763e-05,2.3539058558724763e-05,0.05002049943729012,0.00023539058558724762,0.0,0.0,0.1470484988163536,0.0
738,5,0.9490374830245646,0.0,2.7095228773612878e-05,2.7095228773612878e-05,2.7095228773612878e-05,0.26550614675263257,0.0007315711768875477,0.013547614386806439,2.7095228773612878e-05,0.16926389414875964,0.0
739,1,0.9311437569288524,0.0,3.363691314017139e-05,6.727382628034278e-06,6.727382628034278e-06,0.36222246284124965,9.41833567924799e-05,0.0,0.0,0.04202595927733013,0.0
740,2,0.9896992168649666,0.0,2.3251843488639942e-05,7.750614496213313e-06,7.750614496213313e-06,0.13472893178767603,0.0001162592174431997,0.0,0.0,0.04841033814334836,7.750614496213313e-06
741,3,0.7663051787812993,0.0,5.888992728386547e-05,1.4722481820966367e-05,1.4722481820966367e-05,0.6358639898475373,0.00020611474549352913,0.0,0.0,0.09194189897193496,1.4722481820966367e-05
742,2,0.9861894718052878,0.0,2.6537577950736985e-05,2.6537577950736985e-05,2.6537577950736985e-05,0.0,0.0,0.0,0.0,0.16562102399054954,0.0
743,2,0.9985209760572104,0.009255707592675947,2.2679999001901362e-06,2.2679999001901362e-06,2.2679999001901362e-06,0.0515969977293256,3.4019998502852043e-05,0.0028349998752376705,2.2679999001901362e-05,0.01413871137778531,2.2679999001901362e-06
744,2,0.9884789896090277,0.0,2.9696538773328958e-05,1.4848269386664479e-05,1.4848269386664479e-05,0.11949887202387573,0.0002078757714133027,0.006681721223999015,2.9696538773328958e-05,0.09265320097278634,1.4848269386664479e-05
745,5,0.9843248393695165,0.0,1.660656095910915e-05,4.1516402397772876e-06,4.1516402397772876e-06,0.17445192287544165,6.227460359665932e-05,0.0,0.0,0.025906235096210276,0.0
746,2,0.9938104716315883,0.0,1.2491176224929153e-05,1.2491176224929153e-05,1.2491176224929153e-05,0.07910661903247633,0.00014989411469914983,0.004996470489971662,2.4982352449858306e-05,0.07783251905753355,0.0
747,2,0.995793674616908,0.0,1.5141926808237152e-05,7.570963404118576e-06,7.570963404118576e-06,0.07847303568368905,0.0001287063778700158,0.003785481702059288,7.570963404118576e-06,0.047144389117446374,0.0
748,7,0.8745484684298218,0.0,7.398887211758221e-05,7.398887211758221e-05,7.398887211758221e-05,0.15130724348045563,0.0003699443605879111,0.0,0.0,0.46072870667618443,0.0
749,7,0.9550884396455256,0.0,4.589564822900171e-05,4.589564822900171e-05,4.589564822900171e-05,0.07861924541627993,0.0005966434269770222,0.0,0.0,0.28570041022553566,0.0
750,5,0.9475142535135236,0.0,2.5010538675702622e-05,5.002107735140524e-06,5.002107735140524e-06,0.31805401823117513,0.00015506533978935626,0.0030012646410843146,5.002107735140524e-06,0.03239364969277004,0.0
751,2,0.997451537804955,0.0,1.033874952377204e-05,1.033874952377204e-05,1.033874952377204e-05,0.030881844827507082,0.0001344037438090365,0.0,0.0,0.06431736078738585,1.033874952377204e-05
752,2,0.9951832772973718,0.0,9.346989107807494e-06,9.346989107807494e-06,9.346989107807494e-06,0.07892597602632648,4.673494553903747e-05,0.0009346989107807494,9.346989107807494e-06,0.05813827225056262,0.0
753,1,0.8422107337018332,0.0,7.570660397631388e-05,2.5235534658771295e-05,2.5235534658771295e-05,0.515839563959944,0.00032806195056402684,0.0,0.0,0.15681361236960484,2.5235534658771295e-05
754,5,0.9735291715249176,0.0,1.8541823491794372e-05,4.635455872948593e-06,4.635455872948593e-06,0.22673868856940746,7.416729396717749e-05,0.0,0.0,0.0288186291621214,4.635455872948593e-06
755,7,0.9738054968431451,0.0,3.6417557847537214e-05,3.6417557847537214e-05,3.6417557847537214e-05,0.022542468307625536,0.0002549229049327605,0.0,0.0,0.2262622869067487,0.0
756,5,0.9870714196157334,0.0,1.6167186746416836e-05,4.041796686604209e-06,4.041796686604209e-06,0.15830100902754043,5.658515361245892e-05,0.0,0.0,0.025115724610558554,0.0
757,1,0.9089338690232032,0.0,4.737917140483486e-05,1.1844792851208715e-05,1.1844792851208715e-05,0.41039838270867957,0.0003671885783874702,0.0,0.0,0.07356800839885734,0.0
758,3,0.7757597016006113,0.0,0.00011082809204256554,3.694269734752185e-05,3.694269734752185e-05,0.5879060855884627,0.00048025506551778403,0.0,0.0,0.22926637973872058,3.694269734752185e-05
759,5,0.9548280503778306,0.0,6.633975198901067e-05,2.2113250663003558e-05,2.2113250663003558e-05,0.26347938164968737,0.00013267950397802134,0.0,0.0,0.1374117396199041,2.2113250663003558e-05
760,2,0.9951431537493812,0.0,1.669507195043168e-05,8.34753597521584e-06,8.34753597521584e-06,0.08370909075946445,0.00013356057560345345,0.0,0.0,0.05179646072621429,8.34753597521584e-06
761,7,0.9163460340357183,0.0,6.11386465195969e-05,6.11386465195969e-05,6.11386465195969e-05,0.1283911576911535,0.000611386465195969,0.0,0.0,0.3792430243610596,0.0
